Instance,Algorithm,Parameters,Optimal Cost,Total Cost,Difference,Execution Time (s)
XML100_1111_12,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",33059,32372.75714907301,-686.2428509269885,0.43039679527282715
XML100_1111_12,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",33059,33393.72234465267,334.72234465266956,0.2297220230102539
XML100_1111_12,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",33059,31836.826318076226,-1222.173681923774,0.4303860664367676
XML100_1111_12,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",33059,26231.225309652524,-6827.774690347476,0.6305892467498779
XML100_1111_13,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",31387,26594.97682034629,-4792.023179653708,0.0929422378540039
XML100_1111_13,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",31387,28461.580251243548,-2925.4197487564525,0.16004300117492676
XML100_1111_13,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",31387,23809.92800137375,-7577.071998626248,0.22626614570617676
XML100_1111_13,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",31387,26668.855967684263,-4718.144032315737,0.16111207008361816
XML100_1111_13,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",31387,20581.126307762468,-10805.873692237532,0.2942807674407959
XML100_1111_13,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",31387,25456.49848076974,-5930.50151923026,0.42979884147644043
XML100_1111_13,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",31387,24028.173959706204,-7358.826040293796,0.2296130657196045
XML100_1111_13,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",31387,27452.604448539925,-3934.395551460075,0.4278857707977295
XML100_1111_13,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",31387,26968.314046571377,-4418.685953428623,0.6268270015716553
XML100_1111_14,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",33469,41410.83327093097,7941.833270930969,0.09304690361022949
XML100_1111_14,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",33469,28030.144865071856,-5438.855134928144,0.161210298538208
XML100_1111_14,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",33469,33430.85011953054,-38.14988046945655,0.22822785377502441
XML100_1111_14,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",33469,32655.983299018422,-813.0167009815777,0.16178607940673828
XML100_1111_14,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",33469,33729.378448789364,260.3784487893645,0.3010897636413574
XML100_1111_14,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",33469,31268.474933242025,-2200.525066757975,0.42908573150634766
